   Year      Age       Female          Male         Total
   1821       24       259102.54    251275.57    510378.11 
   1821       25       266141.61    242618.13    508759.74 
   1821       26       269671.21    232191.67    501862.88 
   1821       27       256787.98    220672.06    477460.04 
   1821       28       245686.47    210782.01    456468.48 
   1821       29       236101.23    202299.48    438400.71 
   1821       30       230509.22    192736.26    423245.48 
   1821       31       230456.38    188337.27    418793.65 
   1821       32       229098.86    187181.86    416280.72 
   1821       33       229040.71    187130.97    416171.68 
   1821       34       231233.12    188985.89    420219.01 
   1821       35       221196.25    190201.34    411397.59 
   1821       36       212200.80    191776.48    403977.28 
   1821       37       210416.03    190334.46    400750.49 
   1821       38       208056.88    188383.47    396440.36 
   1821       39       205145.28    185929.44    391074.72 
   1821       40       202418.29    184498.68    386916.97 
   1821       41       197800.98    180816.80    378617.78 
   1821       42       193419.40    176850.11    370269.51 
   1821       43       188068.30    171933.13    360001.43 
   1821       44       181567.14    165916.93    347484.07 
   1821       45       182162.79    159605.63    341768.42 
   1821       46       182255.10    153170.96    335426.06 
   1821       47       175757.69    147568.94    323326.62 
   1821       48       170660.25    143190.28    313850.53 
   1821       49       166257.26    139462.01    305719.27 
   1821       50       160822.25    135700.80    296523.05 
   1821       51       157567.48    133853.52    291421.00 
   1821       52       156743.87    133318.43    290062.30 
   1821       53       155555.34    132462.40    288017.74 
   1821       54       154167.15    131383.27    285550.42 
   1821       55       148078.44    130240.30    278318.74 
   1821       56       141007.16    128300.04    269307.20 
   1821       57       138168.35    125619.61    263787.96 
   1821       58       135062.53    122687.09    257749.62 
   1821       59       131245.27    119117.62    250362.90 
   1821       60       125567.96    115979.43    241547.39 
   1821       61       119142.18    111834.35    230976.54 
   1821       62       115038.28    108006.29    223044.58 
   1821       63       110445.06    103733.71    214178.78 
   1821       64       104891.48     98535.91    203427.39 
   1821       65        99988.80     94177.76    194166.56 
   1821       66        94361.17     88600.97    182962.14 
   1821       67        88881.82     83406.86    172288.69 
   1821       68        83033.37     77859.23    160892.59 
   1821       69        76870.35     72019.21    148889.57 
   1821       70        71057.55     66226.04    137283.58 
   1821       71        64512.53     60145.78    124658.31 
   1821       72        58122.96     54169.38    112292.34 
   1821       73        51854.36     48321.69    100176.04 
   1821       74        46338.08     43180.95     89519.03 
   1821       75        40700.65     38109.98     78810.63 
   1821       76        35869.07     33913.63     69782.70 
   1821       77        31644.27     29858.48     61502.75 
   1821       78        27582.51     25942.22     53524.73 
   1821       79        23371.79     21881.29     45253.08 
   1821       80        19711.37     18482.72     38194.09 
   1821       81        16628.00     15542.91     32170.91 
   1821       82        13787.76     12844.44     26632.21 
   1821       83        11240.07     10452.02     21692.08 
   1821       84         9041.59      8417.80     17459.39 
   1821       85         7224.11      6747.88     13971.99 
   1821       86         5782.52      5420.85     11203.36 
   1821       87         4651.26      4371.82      9023.08 
   1821       88         3752.72      3523.25      7275.98 
